customer_id,prod_ca,prod_td,prod_credit_card
1197085,1,0,0
1119616,1,0,1
3811322,0,0,1
1993036,1,0,1
1127702,1,0,1
4035847,1,0,0
1077862,1,0,0
2302974,1,0,0
10796,1,0,0
2504187,0,1,0
1480298,1,0,0
2501542,1,0,0
1190735,1,0,0
130116,1,0,0
1016954,1,0,0
2219399,1,0,0
2119488,1,0,0
1001668,1,0,0
1831170,1,0,0
2421903,1,0,0
4578494,1,0,0
1100307,1,0,0
2574882,1,0,0
257065,1,0,0
1972713,1,0,0
1429802,1,0,0
1147654,1,0,0
3853024,1,0,0
1209890,0,0,1
1008930,1,0,0
1416176,1,0,1
4063552,1,0,0
3950574,1,0,0
245937,1,0,0
231922,1,1,0
1193324,1,0,0
1110017,1,0,0
110458,1,0,0
2445408,1,0,0
3996201,1,0,0
2239189,1,0,0
1266525,1,0,1
1720552,1,0,0
1303347,1,0,0
1004491,1,0,0
3919303,1,0,1
1017689,1,0,1
3958222,1,0,1
1046010,1,0,0
4471730,1,0,0
104504,1,0,1
1234273,0,0,NA
4064724,1,0,0
2295518,1,0,1
2357978,1,0,0
1204866,1,0,0
1231147,1,0,0
1207410,1,1,0
1232487,1,0,0
2327078,1,0,0
3040366,1,0,0
1060333,1,0,0
3794707,1,0,0
1070883,1,0,1
1329086,1,0,1
126844,0,1,0
1504095,1,0,0
1014992,1,1,1
4005232,0,0,1
1008939,1,0,0
1111979,1,0,0
2266274,1,0,0
1171544,1,0,0
4370811,1,0,0
1254815,1,0,0
1191340,1,1,1
2614805,1,0,0
1860466,1,0,0
3830048,1,0,0
2508231,1,0,0
1125650,1,0,0
2444918,1,0,0
1176962,1,0,0
1051476,1,0,0
2514028,1,0,0
1479077,1,0,1
4119879,1,0,0
3941339,1,0,1
381963,1,0,0
1203741,1,0,0
1368291,1,1,1
394091,1,0,0
2511451,1,0,0
1147889,1,0,0
1148554,1,0,1
2460681,1,0,0
1007455,1,0,0
3853466,1,0,0
1097505,1,0,0
40665,1,0,0
390945,0,1,0
2442791,1,0,0
1338633,1,1,0
119377,1,0,0
1348715,0,0,1
1439178,0,1,0
1156537,1,0,0
4179156,1,0,0
1101400,1,0,0
1094926,1,0,0
113122,1,0,0
2491983,1,0,1
2408123,1,0,0
1394645,1,0,0
3876975,1,0,0
1313873,1,0,0
4096964,1,0,1
169348,1,0,0
1266461,1,1,0
1054452,1,0,0
1366134,1,0,0
181041,1,0,0
1139237,0,1,0
1248761,1,0,0
1496469,1,0,0
2377871,1,0,1
2281882,1,0,1
1338541,1,0,0
3873584,1,0,0
1337458,1,0,0
408620,1,0,0
1812948,1,0,0
1005759,1,1,1
2293478,1,0,0
1108709,1,0,0
1051693,1,0,0
1143275,1,0,0
1068154,1,0,0
3214988,0,1,0
2906076,1,1,1
1254933,1,0,0
1176281,1,0,1
112772,1,1,0
1328216,1,0,0
2446514,1,0,0
4067465,1,0,0
2322567,1,0,0
2519963,1,0,1
2232618,1,0,0
3740279,1,1,0
4490669,1,0,0
3815839,1,0,1
1419523,1,0,1
1082473,1,0,0
2540107,1,0,0
1307400,1,0,1
1177394,1,0,0
2364583,0,1,0
1321651,1,0,1
4065760,1,0,0
3171277,1,0,0
1294197,1,0,0
109304,1,1,0
1494168,1,0,0
4077442,1,0,0
1230188,1,0,0
178167,1,0,0
1823102,1,0,1
2562781,1,0,0
3877439,1,0,0
2475356,1,0,0
1061304,1,0,1
1230906,1,0,0
1011756,1,0,0
2457517,1,0,0
1979414,1,0,0
2231346,1,0,0
1104598,0,1,0
1963614,0,0,1
16490,0,1,0
185679,1,1,1
2677087,1,0,0
1127383,1,0,0
1141837,1,0,1
2314216,1,0,0
1210148,1,0,0
4071725,1,0,0
3930322,1,0,1
1424137,1,0,0
2974620,0,0,1
1342501,1,0,0
1875943,1,0,0
2482535,1,0,0
2480983,1,0,0
123867,1,1,1
2269896,1,0,0
129450,0,1,0
1273807,1,0,0
1455087,1,0,0
1973868,1,0,0
4635725,1,0,0
1840521,1,0,0
2580082,1,0,0
2316849,1,0,0
1053521,1,1,0
1012308,1,0,1
2241173,1,0,1
2485662,1,0,0
1103648,1,0,0
2306782,1,0,0
1199411,1,0,0
1343824,1,0,0
2152665,1,0,0
2176030,1,0,0
1160006,1,0,0
1218016,1,0,0
377565,1,0,0
2487013,1,1,0
3865798,1,0,0
2445413,1,0,0
2504976,1,0,1
1056245,1,0,0
2241299,1,0,0
2781290,1,0,0
1010516,1,0,0
2541603,1,0,0
3916100,1,0,1
1253887,1,0,0
451011,1,1,0
4101608,0,0,1
1196359,1,0,1
106822,1,0,0
1223822,1,0,1
3779361,1,0,1
25261,0,1,0
1146082,1,0,0
1047988,0,0,1
1240545,1,0,0
11378,1,1,0
232017,1,0,0
2428503,1,0,0
1612941,1,0,0
2097139,1,0,0
309813,0,1,0
2863669,1,0,0
2281235,1,0,0
1064002,1,0,1
2443230,1,0,0
3809724,1,0,0
1613201,1,0,1
1017604,1,0,0
1216320,1,1,0
1767303,1,0,1
136764,1,0,1
2326281,1,0,0
3789938,1,0,1
1161960,1,0,0
1086484,1,0,0
2923688,1,0,0
2562518,1,0,0
25580,0,1,0
2537730,1,0,1
1108880,1,0,0
1030380,1,0,0
1351298,0,1,0
2282411,1,0,1
1165916,0,0,1
1210322,1,0,0
2563989,1,0,1
4517244,1,0,0
2165616,1,0,1
1370932,1,0,0
1129877,1,0,0
1275792,1,0,0
2321168,1,0,1
1424437,1,0,0
1222008,1,0,0
4115126,1,0,0
1085355,1,0,0
2295468,1,0,0
2233470,1,0,0
2562424,1,0,0
1193209,1,0,0
1152945,1,0,0
1187474,1,0,1
4013933,1,0,0
1127881,1,0,0
3780858,1,0,0
1037543,1,1,1
2456202,1,0,0
4597995,0,0,1
2227476,1,0,0
2548629,1,0,0
1957248,1,0,0
2556356,0,1,0
1005136,1,0,0
1110907,1,0,0
1033856,1,0,0
4105816,1,0,0
120722,1,0,0
4108304,1,0,0
1138333,1,0,0
1558327,1,1,0
1249917,1,0,0
1039638,1,0,0
2408164,1,1,0
4113429,1,0,0
2484641,1,0,1
2778508,1,0,0
112789,1,1,0
2555619,1,0,0
21970,1,0,0
1003016,1,0,1
1348752,0,0,1
2685324,1,0,0
4056899,1,0,1
4139934,1,0,0
3957333,1,0,0
136710,1,1,0
1172826,1,0,1
1204121,1,0,1
1393024,0,0,1
2177809,1,1,0
3789798,1,0,0
1112118,1,0,0
1121692,1,0,0
1558194,1,0,1
1086014,1,0,1
4054020,1,0,0
1101930,1,0,0
1334199,1,0,0
1198490,0,1,0
2471863,1,0,0
2243414,1,0,0
1610137,1,0,0
1266204,1,0,0
4554077,1,0,0
1167146,1,0,0
3825285,1,1,0
2470608,1,0,0
2411100,1,0,0
3201647,1,0,0
2320322,1,0,1
3028120,1,0,1
3834,0,1,0
1165513,1,0,0
2534527,1,0,0
4069723,1,0,0
1158892,0,1,0
244690,1,0,0
1163989,1,0,1
1079584,1,0,0
1366758,1,0,0
4081483,1,0,1
2551004,1,0,0
4638179,1,0,0
1228527,1,0,0
1810269,1,0,0
2157030,1,0,0
1913487,1,0,0
2311363,1,0,0
1332790,0,0,1
1204470,1,0,1
3891667,1,0,0
3037199,1,0,0
16872,1,0,0
2553003,1,0,0
2177065,1,0,0
1071926,1,0,0
1680485,1,0,0
2230363,1,0,1
2293640,1,0,0
1077270,1,0,0
1089027,0,1,0
1417325,0,1,0
1149557,1,0,1
1349743,1,0,1
2309156,1,0,0
1440829,1,0,0
1133265,1,0,0
3037598,1,0,0
3856593,0,0,1
2839188,1,0,1
1358796,1,0,0
2442150,1,0,0
4132429,1,0,1
4581912,1,0,0
3755170,1,0,0
1332921,1,1,0
1045933,1,0,0
4038667,1,0,0
1336383,0,1,0
2963723,1,0,0
1293233,1,0,0
1142344,1,0,0
25617,1,1,0
1372566,1,0,0
4100249,1,0,0
2485798,1,0,0
1106350,1,0,0
1125776,1,0,0
1456677,1,0,0
4585338,0,0,1
3793401,1,0,0
3924535,0,0,1
1420230,1,0,0
1226031,1,0,0
3821425,1,1,1
1001504,1,0,0
1132198,1,0,1
2554353,1,0,0
2419548,1,0,0
3896424,1,0,0
2453295,1,0,0
1056148,1,0,1
3180393,1,0,0
12513,1,0,1
1465362,1,0,0
3769117,1,0,1
1271266,1,0,0
3795465,1,0,0
234578,1,0,0
1265406,1,0,0
3895994,1,0,0
2258186,1,0,0
1282906,0,1,0
2478377,1,0,0
1308492,1,0,1
108624,1,0,0
1237325,1,0,1
2273500,1,0,1
2677136,0,1,0
1013473,1,0,0
1027243,1,0,0
1025094,1,0,0
2308243,1,0,1
1403586,1,0,0
3773347,1,0,0
122828,0,1,0
1471992,1,0,0
4403751,1,0,0
2647863,1,0,0
1217565,1,0,0
2358001,1,0,0
1322268,1,0,0
4070039,1,0,0
2934435,1,0,0
4066172,1,0,0
4119768,1,0,1
398486,1,1,1
1042055,1,1,1
1326721,1,0,0
1227229,1,0,0
1069534,1,0,1
1299750,1,0,0
4086665,1,0,1
2143710,1,0,0
1978198,1,0,0
2450566,0,0,1
114492,1,1,0
1002985,1,0,0
1304531,1,0,0
3779922,1,0,0
1256355,1,0,0
2422450,1,0,0
1152696,1,0,0
2169249,1,0,0
1038736,0,1,0
1205079,1,0,1
2594388,1,0,0
2515705,1,0,0
1054859,1,0,0
1115294,0,0,1
3837841,1,0,0
1219791,1,0,0
1324347,1,0,0
2923808,1,1,0
1142807,1,0,0
1230276,1,0,0
1206846,1,0,0
1133475,1,0,0
39364,1,0,1
1007925,1,0,1
1009976,1,0,1
3880408,1,0,0
2499772,1,0,1
235161,1,1,1
1287915,1,0,0
1999873,1,0,0
1171462,1,0,0
1010326,0,1,0
4631948,1,0,0
1281885,0,1,0
1152718,1,0,1
4106812,1,0,0
1235846,1,0,0
3843057,1,0,0
1020182,1,0,0
2264548,1,0,1
227865,1,0,1
1069906,1,0,0
2273647,1,0,0
2371818,1,0,0
4068911,1,0,0
1104658,1,0,0
1218161,1,0,0
3819591,1,0,1
3127298,1,0,0
101365,1,0,0
2381363,1,0,0
3946845,1,1,0
1213518,1,0,0
1144915,1,0,0
2239340,1,0,0
2060303,1,0,0
2186701,1,0,0
1323780,1,0,0
1129152,1,0,0
1197972,1,0,0
2906287,1,0,0
112898,1,0,0
3740463,0,1,0
3917685,1,0,0
1238338,1,0,0
1234601,1,0,0
102305,1,0,0
108349,1,0,0
1011746,1,0,0
1025183,1,0,0
2250462,1,0,0
2369420,1,0,0
1158701,1,0,0
100404,1,0,0
1219264,1,0,1
2224064,1,0,0
2512299,1,0,0
1185378,1,0,0
121015,1,0,0
3927217,1,0,0
223148,1,0,0
4111043,0,0,1
108901,1,0,0
124433,1,0,1
3982657,1,0,0
1229123,1,0,0
2555385,1,0,0
1195668,1,0,0
4009172,0,0,1
2352831,1,0,0
1316315,1,0,0
2295591,1,0,0
111239,0,1,0
1370292,1,0,1
1050842,1,0,0
1324332,1,0,0
3797620,1,0,0
3940629,1,1,0
2511009,1,0,0
1063272,0,0,1
1104125,1,0,0
1005338,1,1,0
137106,1,0,1
1163025,1,0,0
1119678,1,0,0
110897,1,0,0
2214944,1,0,0
4011768,1,1,0
4522782,0,1,0
124739,1,0,0
1388821,0,0,1
1120121,1,0,0
1003841,1,0,1
1152123,1,0,0
3934040,1,0,0
2499362,1,0,0
24666,1,0,1
1253382,1,0,0
1277465,0,0,NA
1395293,0,0,1
2371997,1,0,0
2189500,1,0,0
2329477,1,0,0
1210303,1,0,0
4044903,1,0,0
1178964,0,0,1
2602897,1,0,0
1173710,1,0,0
2235621,1,0,0
1040522,1,0,0
160321,1,0,1
2440189,1,0,0
2514787,1,0,0
2145519,1,0,0
1041768,1,1,1
3071981,0,0,1
229756,1,0,0
1102323,1,0,1
1325796,1,0,1
115864,1,0,0
106641,1,0,0
1006573,1,0,0
1112242,1,0,1
1011759,1,0,1
1161554,1,0,0
1110900,1,0,0
3965645,1,0,0
2218237,1,0,0
2895176,1,0,0
1371439,0,0,1
1085249,1,0,0
4065952,1,0,1
2383351,1,0,0
2543626,1,0,0
1465366,1,0,0
4128748,1,0,1
1903034,1,0,0
1218405,1,0,0
1229520,0,0,1
3986013,1,0,0
243033,1,1,0
1692244,1,0,0
4382473,1,0,0
2028565,1,0,0
4565305,1,0,0
1207894,1,0,1
2436924,1,0,0
1229102,1,0,0
1038088,1,0,1
1293831,1,0,0
1072939,0,0,1
1238679,0,0,1
1213918,1,0,1
1004892,1,0,0
2240960,1,0,1
1168266,1,0,0
1039620,1,1,0
4073039,1,0,0
1802263,1,1,1
3809806,1,0,0
4073999,1,0,0
1074812,1,0,0
1911495,1,0,0
1211679,1,0,0
1042262,1,0,0
2293334,1,0,0
4141040,1,0,0
2205712,1,0,0
3842494,1,0,0
1267300,1,1,0
1102188,1,0,0
40649,1,0,0
1191411,1,0,0
3763882,1,0,0
1165584,1,0,0
3983782,1,0,0
1161405,1,0,1
4510080,1,0,0
2182498,1,0,0
1106875,0,1,0
2439821,1,0,0
4076943,1,0,0
4623044,1,1,0
1184018,1,0,0
2592701,1,0,1
1161516,1,0,1
2226848,1,0,0
2677031,1,0,1
2447264,1,0,0
1439857,0,0,NA
1006894,1,0,0
3793074,1,0,1
1664594,1,0,0
138179,1,0,1
225330,1,0,1
4006789,1,1,0
1417201,0,1,0
1372249,1,0,0
1336554,1,0,1
1329879,1,0,0
1104950,1,0,0
2634369,1,0,0
1230894,1,0,0
2338258,1,0,0
137261,1,0,0
4056901,1,0,0
1306813,1,0,0
1349832,1,0,0
2540122,1,0,0
3990787,1,0,1
1188063,1,0,0
1012472,1,1,0
2257806,0,0,1
1004185,1,0,0
2154202,1,0,0
2917434,1,0,1
3886985,1,0,0
108572,1,1,0
2845659,1,0,0
1077442,1,0,0
3956439,1,0,0
3780520,1,0,0
14536,1,1,0
1238254,1,0,0
1236469,1,0,0
1896796,1,0,0
1192973,0,1,0
1256686,0,0,1
1161701,1,0,0
2524703,1,0,0
2278684,1,0,0
1341823,1,0,0
1405959,0,0,1
138415,1,0,0
2699005,1,0,0
1816794,1,0,0
438084,1,0,0
2150840,1,0,0
1158454,1,0,0
2419745,1,0,0
4360491,1,0,0
1172730,1,0,0
3780235,1,0,0
2540194,1,0,0
128894,1,0,0
3893834,1,0,0
1355304,1,0,0
3792981,1,0,1
1010058,1,0,0
255318,1,0,0
2534974,1,1,0
1067304,1,0,0
3973810,1,0,1
2450999,1,0,0
2233211,1,0,0
1193061,1,0,0
1012139,1,0,1
3882202,1,0,0
2483727,1,0,0
1420326,1,0,0
1276356,1,1,1
2168928,1,0,0
1341201,1,0,0
2413540,1,0,0
1157907,1,0,0
1076571,1,0,0
128370,0,1,0
2051396,1,0,0
2493473,1,1,0
231087,1,0,0
2202963,1,0,0
109278,1,0,0
3957676,1,0,1
4102896,1,0,0
1899295,1,0,0
1367352,1,0,0
2585960,1,0,0
1329850,1,0,0
1032812,1,0,0
3097984,1,1,1
1225487,1,0,0
2504669,1,0,0
131151,1,0,0
2552169,0,0,1
1106556,1,0,1
2409562,1,0,0
2557975,0,0,1
1109170,1,0,0
1193375,1,0,1
4551275,1,0,0
2370285,1,0,0
1151043,1,0,0
1287740,1,1,1
4562128,1,0,0
1973399,1,0,1
2413383,1,0,0
1231969,0,0,1
1249946,1,0,0
1157003,1,0,0
2981865,1,0,0
1306677,1,0,0
123716,1,0,0
1785219,1,0,1
2355938,1,0,0
1234122,1,0,1
1031877,1,0,0
1175570,1,0,0
4031428,1,0,1
1496829,1,0,0
2152438,0,1,0
2510459,1,0,0
1015507,1,0,1
2574844,1,0,1
4491759,1,0,0
2388181,1,0,0
3965185,1,0,0
4038413,1,0,0
4583190,1,0,0
3781138,1,0,0
1213347,1,0,0
1208212,1,0,1
108612,1,1,1
1103775,0,1,0
1442630,1,0,1
12950,1,0,0
2596749,1,0,0
2599776,0,1,0
2276446,1,0,0
2778743,1,0,0
4161257,1,1,0
3997697,1,0,0
1219796,1,1,1
1688231,1,0,1
1017639,1,1,1
2121681,1,0,0
1106688,1,0,0
1291148,1,0,1
1006558,1,0,1
1308327,0,1,0
1043135,1,0,0
4468735,1,0,0
1504059,1,0,0
2278651,1,0,0
124880,1,0,0
1372253,1,0,0
4038417,1,0,0
1329956,1,0,0
109462,1,1,1
2438993,1,0,0
1082093,1,0,0
3936115,1,0,0
1059062,1,0,0
2282861,1,0,0
112874,1,1,0
1289907,1,0,1
4553856,1,0,0
2343791,1,0,0
2502313,1,0,0
3735270,1,0,0
1412957,1,0,0
1810046,1,0,1
1160960,1,0,0
2293519,1,0,1
3935836,1,0,0
2467684,1,0,0
1118981,1,0,1
1290473,1,0,0
1061159,1,0,0
3957766,1,0,0
2588610,1,0,0
1008178,1,0,0
1103240,1,0,0
2262917,1,0,0
2542224,1,0,0
1122253,1,0,0
3860478,0,0,1
2337320,1,0,0
1276601,1,0,0
2309253,1,0,0
1044555,1,0,0
1285321,1,0,0
38761,0,1,0
3874642,1,0,0
216158,1,0,0
2575928,1,0,0
3907932,1,0,0
4510250,1,0,0
4094881,1,0,0
2503101,1,0,0
1159938,1,0,0
1227422,1,0,0
3882989,0,0,1
4360445,1,0,0
1010281,1,0,0
2303686,1,0,0
2522255,1,0,0
1553004,1,0,0
2380747,1,1,1
1035370,1,0,0
126205,1,0,0
2285895,1,0,0
1703533,1,0,0
1360740,1,0,0
101749,1,0,0
2590852,1,1,0
3896033,1,0,0
1190387,1,0,0
1408029,0,1,0
2515314,1,0,0
1104176,1,0,0
1488818,1,0,0
1110400,1,0,0
1348945,1,0,1
1175896,1,1,0
2301518,0,0,1
1870642,1,0,0
1425180,1,0,0
114939,1,0,1
1322702,1,0,1
3185937,1,0,0
1477484,1,1,0
3980877,1,0,0
1307531,1,0,0
1004246,1,0,0
1211215,1,0,1
3853107,1,0,0
15923,1,1,0
1340691,1,0,1
1094271,1,0,0
2346464,1,0,0
1003081,1,0,0
2611139,1,0,0
1414586,1,0,1
1431673,1,0,0
1069568,1,0,0
2562552,1,0,0
1274857,1,1,1
1797024,1,0,1
2415501,0,0,NA
2497386,1,0,0
2492115,1,0,0
1309455,1,0,0
102069,1,0,1
1693884,1,0,0
1671793,1,0,1
1041135,1,1,1
2121872,1,0,0
4149445,1,0,0
1049200,1,0,0
1255275,1,0,0
1039518,1,0,1
1038299,0,1,0
2614726,1,0,0
3785106,1,1,0
1429446,1,0,0
2514973,1,0,0
1024555,0,1,0
1984568,1,0,1
1448018,1,0,0
1173692,1,1,0
1003906,1,0,0
2721334,1,0,0
2419625,1,0,0
1046210,1,0,0
1007273,1,0,1
1107725,1,0,0
1221485,1,0,0
1226129,1,0,0
2309010,1,0,0
3011495,1,0,0
1322017,1,0,0
2542187,1,0,0
128018,1,0,0
1184275,1,0,0
379856,1,1,0
4471519,1,0,0
2258241,1,1,1
1211838,1,0,0
1213317,1,0,0
2165642,1,0,0
4033522,1,0,0
3912675,1,0,0
1017073,1,0,1
2096970,1,0,0
1227864,1,0,0
1168979,1,1,0
2470875,1,0,0
2327633,1,1,1
1119831,1,0,0
1295006,1,0,0
1315353,1,0,0
4004671,1,0,0
2482555,0,1,0
113284,1,0,0
2128776,1,0,0
2362385,1,0,0
1633396,1,0,0
1978557,1,0,0
1336697,1,0,1
1388667,1,0,0
2839260,1,0,0
1305276,1,0,0
1104369,1,0,0
120663,1,0,0
2958197,1,0,0
1405002,1,0,0
4382569,1,0,0
40851,1,1,0
1783505,1,0,1
1011352,1,0,1
2571102,1,0,0
1343172,1,0,0
1184733,1,0,1
2677948,1,0,0
4517886,1,1,0
1070156,1,0,1
1233837,1,0,0
229241,1,1,0
1408780,1,0,0
2462539,1,0,0
1154691,1,0,0
125958,1,0,0
1366804,1,0,0
1540967,1,0,0
169760,1,0,0
135361,0,1,0
1125608,1,0,0
218348,0,1,0
1011832,1,0,1
1038861,1,0,0
2560697,1,0,0
1104006,1,0,0
1396813,1,0,0
10847,1,0,0
2317416,1,0,0
4421729,1,0,1
3917086,1,0,0
1075303,1,0,0
137841,1,0,0
123170,1,1,0
1218463,1,0,0
2226438,1,0,0
2372352,1,0,0
2573420,1,0,0
3982825,1,0,0
213557,1,0,0
1221656,1,0,0
1218222,1,0,1
2546113,1,0,0
1466276,1,0,0
2390795,1,0,0
2603674,1,0,0
1190792,1,0,1
3158232,1,0,0
1459665,1,0,0
1175145,1,0,0
4402068,1,0,0
1163194,1,0,0
3875464,1,0,0
2319460,1,0,0
2476701,1,0,0
1134162,1,0,0
1208085,1,0,0
2369246,1,0,1
4044853,1,0,0
2109808,0,1,0
2366550,0,0,1
2284057,1,0,0
215979,1,0,0
1281800,1,0,0
1260002,0,0,NA
1228249,1,0,0
2295251,1,0,0
1122559,1,0,0
2288053,1,0,0
1095568,1,0,0
1156941,1,0,0
110040,1,1,0
3974489,1,0,1
3792862,1,0,0
2434326,1,0,0
2069304,1,0,0
1238881,1,0,1
1671964,1,0,0
1486205,1,0,0
133861,1,0,0
2550066,1,0,0
3891257,1,0,0
1122790,1,0,0
4471406,1,0,0
1074366,1,0,1
2166745,1,0,0
1176044,1,0,1
2630865,1,0,0
1074391,0,0,NA
1226911,1,0,1
1135232,1,0,0
3821414,1,0,1
1062435,1,0,0
1153146,1,0,0
3127669,1,0,0
1070899,1,0,1
1463704,1,0,0
2989858,1,0,0
2523488,1,0,0
1956054,1,0,0
2540523,1,0,0
2887737,1,0,0
4506971,1,0,0
129165,1,0,0
1224464,1,0,0
1010247,0,0,1
1662025,1,0,0
1344569,1,0,1
406863,1,0,0
1378752,1,0,0
1025557,1,0,0
1062864,1,0,1
2578148,1,0,0
3833670,1,0,0
1007480,1,0,0
1370818,0,0,1
2430192,1,0,1
3761532,1,0,0
2239155,1,0,0
139086,1,0,0
1082481,1,0,0
1254676,1,1,1
1005143,1,0,0
1428748,1,0,0
2499248,1,0,0
126651,1,0,0
1110256,1,0,0
4107549,1,0,0
3972865,1,0,0
3810139,1,0,0
1317354,1,0,0
2894032,1,0,1
1246048,1,0,0
1001723,1,0,0
2381785,1,0,1
1077861,1,0,1
1172965,1,0,0
12223,1,1,0
1119146,1,0,0
2582600,1,1,0
1487043,1,0,0
2186063,1,0,1
1234377,1,0,0
2306588,1,0,1
1083367,1,0,0
1219516,1,0,1
2461572,1,0,0
1277762,0,0,1
4077132,1,0,0
111654,0,0,1
2929977,1,0,0
1217535,0,1,0
4049666,1,0,0
3974325,1,0,0
1170569,1,0,0
1072240,1,0,0
1021005,1,0,0
4622945,1,0,0
2484912,1,0,0
3186073,1,0,0
1208170,1,0,0
2201158,1,0,0
115674,1,0,0
4365655,1,0,0
1104386,1,0,0
1398764,1,0,0
1110255,1,0,0
2378178,1,0,0
1022612,1,0,0
181590,1,0,0
1341812,1,0,0
3825780,1,0,1
4087964,1,0,0
1944589,1,0,0
1307366,1,0,1
2252258,1,0,0
1308577,1,0,0
1372947,1,0,0
3902633,1,0,0
1028045,1,0,1
240802,0,1,0
4652117,1,0,0
4111458,1,0,0
2287051,1,0,0
110146,1,1,0
1305876,1,0,0
4603996,0,0,1
3864549,0,0,1
4144834,1,0,0
1120903,1,0,0
109040,1,1,0
1416526,0,0,NA
2508416,1,0,1
4592528,1,1,1
1812263,0,0,1
1341077,1,0,0
2301188,1,0,0
109940,1,1,1
1198349,1,1,0
2535430,1,0,0
1323275,1,0,0
1337204,1,0,0
1229760,1,0,1
3821131,1,0,0
1160835,1,0,0
1103494,0,0,1
1218456,1,0,0
4578670,1,0,0
4004772,1,0,0
3127586,1,0,0
1012438,1,0,0
133653,1,0,0
1146584,1,0,1
1194511,1,0,0
107426,1,0,1
1146177,1,0,0
2476375,1,0,0
2362412,1,0,0
109805,1,1,0
1869446,1,0,0
4471249,1,0,0
1226280,1,0,0
1365198,1,1,1
4070594,1,0,0
1252746,1,0,0
1104693,1,0,0
1247434,1,0,0
3171242,1,0,0
3849368,1,0,0
3763799,1,0,0
1064125,0,0,0
1201710,1,0,0
3779272,1,0,1
3755656,1,0,0
1348462,1,0,1
2485695,1,0,0
1007173,1,0,0
2461845,0,1,0
1103985,1,0,1
134049,1,0,1
3158291,0,0,1
1416252,1,0,0
2483814,1,0,1
2562425,1,0,0
2372008,1,0,0
1078445,1,1,1
1226407,1,0,0
3857104,1,0,1
127346,1,0,0
4517948,0,0,1
2341740,1,0,0
1282615,1,1,0
2989636,1,0,0
4051948,1,0,0
1326625,1,0,0
1197792,0,0,1
3084854,1,0,0
4593355,1,0,0
2611144,1,0,0
1087132,0,0,1
1016087,1,0,0
1217434,1,0,1
1197885,1,0,1
1161258,1,0,0
1062552,1,0,0
1023417,1,0,0
133973,1,0,0
1131355,1,0,0
102155,1,0,0
1348560,0,1,0
1231950,1,0,0
1011874,1,0,0
1298824,1,0,0
1252713,1,0,0
4024469,1,0,0
1139202,1,0,0
1168169,1,0,0
116760,1,0,1
2017170,1,0,0
1448289,1,0,0
3960750,1,0,1
1356853,1,0,0
140450,1,0,0
1327437,1,0,0
3998798,1,0,0
1187648,1,0,0
443379,1,0,0
1336187,0,1,0
2559074,1,0,1
4035736,0,0,1
124484,1,0,0
1202828,1,0,0
1142928,1,0,0
1233757,1,1,1
1041159,1,0,0
1151226,1,0,0
1038667,1,0,0
2249938,1,0,1
1065101,1,0,0
121929,1,0,0
2461567,1,0,0
2143357,1,0,0
2233728,1,0,0
1921299,1,1,0
1073953,1,0,1
4033551,1,0,0
125180,1,1,1
2165734,1,0,0
1457408,1,0,0
4029183,1,0,0
1202671,1,0,0
3868014,1,0,0
1325655,1,0,1
1052109,1,0,0
1376009,1,0,0
166494,1,0,0
1156132,1,1,1
1159539,1,0,0
1312293,1,1,0
1128599,1,0,0
2239405,1,0,0
1840611,1,0,0
1242988,0,1,0
2378633,1,1,0
1192067,1,0,0
1227940,0,0,1
1930854,1,0,0
1391171,1,0,0
1152890,1,0,0
2485533,1,0,0
2930103,1,0,0
2150657,1,0,0
1123242,1,0,1
4084228,1,0,1
2407816,1,0,0
1064489,1,0,0
2574172,1,0,0
1398897,0,1,0
2208371,1,1,1
1226167,1,1,1
2601562,1,0,0
3153104,1,0,0
1342451,1,0,0
1134770,1,0,0
2599952,0,0,1
1141208,1,0,0
1165302,1,0,0
1253178,1,0,0
2303038,1,0,0
2219339,1,0,0
16900,1,0,0
1929577,1,0,0
2569586,1,0,0
1006011,1,0,1
2474834,1,0,0
1333896,1,0,1
1481290,1,0,0
2553052,1,0,0
1437329,1,0,0
1984986,1,0,0
1041426,1,0,0
3786949,1,0,0
2284463,1,0,0
2482074,1,0,0
1086596,0,0,NA
2505082,1,0,1
1143488,0,1,0
1470142,1,0,0
1282824,1,0,1
1127379,1,0,0
1039309,1,0,0
1326679,1,0,1
4365398,1,0,0
1044141,1,1,1
2305277,1,0,1
2235462,1,1,0
1280187,1,0,0
2485846,1,0,0
1209150,1,0,0
131400,1,0,0
1338973,1,0,0
2438387,1,0,0
1017984,1,1,1
1449558,1,0,0
1010234,1,0,0
2218125,1,0,0
1135461,0,1,0
3879361,1,0,0
1978302,1,0,0
1221982,1,0,1
1367829,1,0,0
2120792,1,0,0
1149864,0,0,1
3975152,1,0,0
3985877,1,0,0
1192125,1,0,0
3951375,1,0,0
3938994,1,0,0
1045798,0,0,0
1010685,1,0,0
4051941,1,0,0
4024437,1,0,0
3781775,1,0,0
3205139,1,0,0
3942980,1,0,0
1160152,1,0,0
2105077,1,0,0
3913714,1,0,0
1914481,1,0,0
1191812,1,0,0
1543988,1,0,0
107197,1,0,0
1120378,1,0,0
1003104,1,0,0
3833562,1,0,0
3755588,1,0,0
4088761,1,0,1
3938931,1,0,0
211406,1,0,1
1157034,0,1,0
2615350,1,0,0
1370358,1,0,0
1058808,1,0,0
1009853,1,0,1
2580249,1,0,0
3799483,1,1,1
